,Track Name,Artist Name,Popularity,Release Year,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time Signature
184,Our Song,Taylor Swift,73,2006,False,0.668,0.672,2,-4.931,1,0.0303,0.111,0.0,0.329,0.539,89.011,201107,4
185,Beautiful,Akon,2,2008,False,0.743,0.948,0,-4.445,0,0.0893,0.122,0.0,0.112,0.614,130.024,312987,4
186,Mine,Bazzi,74,2018,True,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,4
187,"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)",Wyclef Jean,58,2007,False,0.733,0.744,1,-3.51,1,0.0553,0.0772,0.0,0.341,0.529,92.515,241133,4
188,Nice For What,Drake,0,2018,True,0.567,0.913,8,-6.471,1,0.0736,0.0934,0.000124,0.114,0.792,93.35,210926,4
189,Baby,Justin Bieber,83,2010,False,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,214240,4
190,Buttons,The Pussycat Dolls,67,2005,False,0.57,0.821,2,-4.38,1,0.267,0.178,0.0,0.289,0.408,210.857,225560,4
191,No Scrubs,TLC,84,1999,False,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400,4
192,Movements,Pham,60,2015,True,0.824,0.538,6,-7.972,1,0.269,0.26,3.45e-05,0.13,0.352,110.879,208671,4
193,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,79,2016,False,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480,4
194,Ghost,Ella Henderson,57,2015,False,0.68,0.84,9,-3.823,1,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,213213,4
195,Call Me Maybe,Carly Rae Jepsen,74,2012,False,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,4
196,Sexy Bitch (feat. Akon),David Guetta,68,2009,True,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853,4
197,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,Santana,65,2002,False,0.59,0.929,2,-3.236,1,0.0478,0.0714,0.000153,0.0598,0.674,119.818,254467,4
198,The Way,Ariana Grande,70,2013,False,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,227027,4
199,Without Me,Halsey,74,2018,True,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
200,1201 (feat. Deno Taylor),Swilson,38,2017,False,0.766,0.783,2,-7.641,1,0.279,0.932,0.0681,0.107,0.488,104.995,229000,4
201,Crazy Girl,Eli Young Band,68,2011,False,0.366,0.651,4,-3.842,1,0.031,0.000415,0.00526,0.271,0.257,151.343,200707,3
202,Semi-Charmed Life,Third Eye Blind,77,1997,False,0.64,0.864,7,-6.576,1,0.0314,0.00832,0.0,0.123,0.701,102.026,268360,4
203,My Own Worst Enemy,Lit,75,1999,True,0.494,0.946,4,-2.757,1,0.0637,0.00129,0.0,0.398,0.741,103.408,169027,4
204,Loving You Easy,Zac Brown Band,0,2015,False,0.721,0.596,1,-3.985,1,0.0275,0.0137,3.53e-06,0.0671,0.359,98.995,155653,4
205,Drunk Off Your Love (feat. Sky Blu of LMFAO),Shwayze,27,2011,False,0.752,0.693,10,-5.144,1,0.0932,0.23,0.0,0.199,0.667,119.977,226012,4
206,Get the Party Started,P!nk,48,2001,False,0.806,0.902,11,-3.391,0,0.0477,0.00124,0.0,0.212,0.963,128.943,191667,4
207,7 rings,Ariana Grande,85,2019,True,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,178627,4
208,"thank u, next",Ariana Grande,81,2019,True,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,4
209,Umbrella,Rihanna,74,2007,False,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,275987,4
210,Super Bass,Nicki Minaj,0,2010,True,0.72,0.861,11,-4.339,1,0.209,0.269,5.11e-06,0.601,0.669,126.991,200013,4
211,California Gurls,Katy Perry,74,2010,False,0.788,0.753,0,-3.71,1,0.0536,0.0038,0.0,0.18,0.403,125.005,234653,4
212,Body,Loud Luxury,81,2017,False,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4
213,Unwritten,Natasha Bedingfield,0,2004,False,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,259333,4
214,Beautiful Soul,Jesse McCartney,72,2004,False,0.66,0.666,9,-4.342,1,0.0472,0.0759,0.0,0.0268,0.933,89.975,214227,4
215,Rainwater - Remix,Swilson,13,2018,True,0.486,0.509,1,-13.778,1,0.274,0.00379,0.0,0.106,0.699,97.005,238797,4
216,Girlfriend,Avril Lavigne,77,2007,True,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,216600,4
217,Ridin' Solo,Jason Derulo,64,2010,False,0.442,0.83,9,-4.02,1,0.146,0.128,0.0,0.129,0.578,89.338,215747,4
218,Firework,Katy Perry,73,2010,False,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,227893,4
219,Sk8er Boi,Avril Lavigne,79,2002,False,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,204000,4
220,Nobody,Swilson,14,2020,False,0.727,0.656,2,-8.557,1,0.0418,0.0659,9.13e-06,0.151,0.775,120.024,233000,4
221,Juice,Lizzo,72,2019,True,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,195145,4
222,That's What I Like,Bruno Mars,88,2016,False,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4
223,Rumors,Jake Miller,58,2015,False,0.883,0.712,1,-4.769,0,0.0465,0.134,0.0,0.106,0.825,120.022,186103,4
224,Circles,Post Malone,87,2019,False,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
225,Nice To Meet Ya,Niall Horan,62,2019,False,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034,158805,4
226,La La La,Naughty Boy,64,2014,False,0.772,0.65,6,-5.202,0,0.0306,0.107,1.13e-06,0.0905,0.262,125.082,222200,4
227,Oops!...I Did It Again,Britney Spears,82,2000,False,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160,4
228,The Sweet Escape,Gwen Stefani,75,2006,False,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,246467,4
229,SOS,Rihanna,79,2006,False,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,238920,4
230,Truth Hurts,Lizzo,73,2019,True,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325,4
231,Raise Your Glass,P!nk,80,2010,True,0.7,0.709,7,-5.006,1,0.0838,0.0048,0.0,0.029,0.624,122.019,202960,4
232,Good as Hell,Lizzo,71,2019,False,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,159736,4
233,This Is How You Do It,Montell Jordan,17,2021,False,0.866,0.571,10,-7.573,0,0.219,0.231,0.0,0.271,0.708,97.007,156283,4
234,Hot In Herre,Nelly,78,2002,True,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,228240,4
235,Free Fallin',Tom Petty,79,1989,False,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,256000,4
236,good 4 u,Olivia Rodrigo,22,2021,True,0.556,0.661,6,-5.052,0,0.204,0.3,0.0,0.101,0.668,168.56,178148,4
237,Truffle Butter,Nicki Minaj,65,2014,True,0.89,0.667,2,-6.862,1,0.0521,0.0579,2.97e-05,0.108,0.522,105.099,220467,4
238,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,82,2021,True,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,198082,4
239,Heat Waves,Glass Animals,89,2020,False,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
240,STAY (with Justin Bieber),The Kid LAROI,83,2021,True,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
241,Blinding Lights,The Weeknd,91,2020,False,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
242,Higher Love,Kygo,75,2020,False,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,228267,4
243,Mood (feat. iann dior),24kGoldn,83,2021,True,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,140533,4
244,Sheesh!,Surfaces,5,2021,False,0.743,0.832,5,-3.937,1,0.0611,0.161,0.0,0.0925,0.801,149.951,148847,4
245,Don't Kill My High,Lost Kings,54,2019,True,0.674,0.932,8,-4.876,1,0.0718,0.0363,0.0,0.0576,0.826,144.039,180333,4
246,First Class,Jack Harlow,7,2022,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,173948,4
247,Wild Ones (feat. Sia),Flo Rida,82,2012,False,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,232947,4
248,Ain't No Mountain High Enough,Marvin Gaye,0,1967,False,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,151667,4
249,Don't Stop The Music,Rihanna,72,2007,False,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,267080,4
250,Patron Tequila,Paradiso Girls,43,2009,True,0.898,0.81,8,-5.822,0,0.0838,0.0223,1.47e-06,0.0763,0.835,120.001,256253,4
251,My House,Flo Rida,80,2015,False,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,4
252,I Like It,Enrique Iglesias,68,2010,False,0.646,0.94,10,-2.856,0,0.0838,0.0209,0.0,0.0691,0.704,129.011,231787,4
253,Bye Bye Bye,*NSYNC,76,2000,False,0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,200400,4
254,Beauty And A Beat,Justin Bieber,82,2012,False,0.601,0.843,0,-4.87,1,0.0593,0.000704,5.27e-05,0.0681,0.534,128.002,227987,4
255,Closer,The Chainsmokers,87,2016,False,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4
256,You Need To Calm Down,Taylor Swift,84,2019,False,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
257,I Want You Back - Radio Edit,*NSYNC,50,1997,False,0.758,0.93,8,-3.22,0,0.0425,0.0503,0.000226,0.325,0.853,112.042,202107,4
258,About Damn Time,Lizzo,72,2022,True,0.836,0.743,10,-6.305,0,0.0653,0.0974,0.0,0.335,0.723,108.965,191938,4
259,I Love You Bitch,Lizzo,48,2022,True,0.795,0.588,9,-4.266,1,0.0396,0.166,0.0,0.169,0.662,120.035,148491,4
260,STAY (with Justin Bieber),The Kid LAROI,30,2021,True,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
261,Love Yourself,Justin Bieber,85,2015,False,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720,4
262,Good Girls Go Bad (feat. Leighton Meester),Cobra Starship,66,2009,False,0.594,0.874,0,-3.716,1,0.0815,0.0116,0.0,0.549,0.628,119.964,196413,4
263,Anti-Hero,Taylor Swift,90,2022,False,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690,4
264,Blank Space,Taylor Swift,75,2014,False,0.753,0.678,5,-5.421,1,0.0644,0.085,1.64e-06,0.13,0.583,96.006,231827,4
265,Bad Blood,Taylor Swift,67,2014,False,0.65,0.802,7,-6.114,1,0.181,0.0871,6.54e-06,0.148,0.295,170.146,211933,4
266,Wildest Dreams,Taylor Swift,70,2014,False,0.554,0.666,8,-7.414,1,0.0747,0.0702,0.00593,0.106,0.472,140.056,220440,4
267,Lavender Haze,Taylor Swift,81,2022,True,0.733,0.436,10,-10.489,1,0.08,0.258,0.000573,0.157,0.0976,96.985,202396,4
268,First Class,Jack Harlow,79,2022,True,0.902,0.582,5,-5.902,0,0.109,0.111,3.18e-06,0.111,0.332,107.005,173948,4
269,Midnight Rain,Taylor Swift,82,2022,False,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865,174783,4
270,Don’t Blame Me,Taylor Swift,88,2017,False,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,236413,4
271,Everywhere,Michelle Branch,67,2001,False,0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827,4
272,Unwritten,Natasha Bedingfield,93,2004,False,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,259333,4
273,Hot N Cold,Katy Perry,73,2008,False,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,4
274,The Heat (I Wanna Dance with Somebody),Ralph Felix,37,2017,False,0.56,0.896,7,-3.691,0,0.0673,0.032,0.000113,0.262,0.3,123.987,220754,4
275,Give It To Me (House) - Remix,Bull Beats,26,2023,False,0.978,0.412,0,-15.724,1,0.321,0.122,1.05e-06,0.0604,0.43,119.975,171860,4
276,Say My Name,Koni,44,2019,False,0.725,0.743,0,-5.149,0,0.0416,0.0397,3.53e-05,0.189,0.716,124.98,261565,4
277,Style,Taylor Swift,72,2014,False,0.598,0.786,2,-5.572,1,0.0383,0.00253,0.0016,0.117,0.456,95.019,231000,4
278,Cruel Summer,Taylor Swift,97,2019,False,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,178427,4
279,What's My Name?,Rihanna,77,2010,True,0.689,0.784,2,-2.972,1,0.074,0.182,0.0,0.0843,0.561,99.954,263173,4
280,Too Little Too Late,JoJo,73,2006,False,0.421,0.799,6,-5.183,0,0.0562,0.00871,1.63e-05,0.0794,0.731,82.408,221720,4
281,Leave (Get Out),JoJo,69,2004,False,0.697,0.565,5,-6.899,1,0.201,0.161,4.73e-05,0.082,0.457,87.043,242840,4
282,Last Night,Morgan Wallen,85,2023,True,0.492,0.675,6,-5.456,1,0.0389,0.467,0.0,0.142,0.478,203.759,163855,4
283,You Proof,Morgan Wallen,84,2023,False,0.732,0.839,9,-5.007,1,0.0345,0.265,0.0,0.602,0.629,119.724,157478,4
284,Work,Rihanna,81,2016,True,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,219320,4
285,This Is Why We Can't Have Nice Things,Taylor Swift,74,2017,False,0.567,0.789,5,-5.986,1,0.115,0.0156,0.0,0.382,0.438,163.96,207133,4
286,Levitating,Dua Lipa,79,2020,False,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,203808,4
287,Ain't No Mountain High Enough,Marvin Gaye,85,1967,False,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,151667,4
288,Calabria 2008,Enur,8,2008,False,0.891,0.657,10,-5.552,0,0.165,0.00833,0.0026,0.054,0.453,125.995,230657,4
289,Your Love,Swilson,17,2020,False,0.811,0.542,9,-9.258,0,0.0842,0.343,7.78e-05,0.0647,0.838,119.941,194948,4
290,Ignition,JW,36,2023,False,0.71,0.773,2,-7.114,1,0.0414,0.00112,0.000139,0.0827,0.801,142.0,150423,4
291,Since U Been Gone,Kelly Clarkson,77,2004,False,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,188960,4
292,Gold Digger,Kanye West,83,2005,True,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,207627,4
293,Toxic,Britney Spears,56,2007,False,0.774,0.847,5,-3.925,0,0.121,0.0279,0.0183,0.241,0.923,143.011,198813,4
294,Drunk in Love (feat. Jay-Z),Beyoncé,74,2014,True,0.583,0.621,5,-6.902,0,0.0479,0.00972,0.00106,0.181,0.399,140.036,323480,4
295,A Thousand Miles,Vanessa Carlton,79,2002,False,0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,237493,4
296,TiK ToK,Kesha,86,2010,False,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,199693,4
297,It Wasn't Me,Shaggy,0,2000,False,0.849,0.613,0,-4.796,1,0.0715,0.0566,0.0,0.335,0.673,94.75,227600,4
298,Genie In a Bottle,Christina Aguilera,80,1999,False,0.633,0.8,1,-6.945,1,0.166,0.209,0.000123,0.137,0.913,175.716,217573,4
299,Lovin On Me,Jack Harlow,93,2023,True,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,138411,4
300,Glamorous,Fergie,71,2006,True,0.81,0.755,0,-6.408,1,0.199,0.291,0.0,0.0857,0.625,130.991,246573,4
301,Wonderwall - Remastered,Oasis,78,1995,False,0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,258773,4
302,The Best Part,anamē,67,2021,False,0.688,0.654,4,-8.521,1,0.0493,0.0203,0.251,0.117,0.59,123.011,250000,4
303,Savage,Megan Thee Stallion,44,2020,False,0.846,0.729,11,-5.773,1,0.352,0.0191,0.0,0.0792,0.623,169.004,155497,4
304,Psycho,Post Malone,53,2018,False,0.755,0.557,8,-7.991,1,0.109,0.532,0.0,0.111,0.462,139.977,221440,4
305,Only Girl (In The World),Rihanna,85,2010,False,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,235493,4
306,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,88,2023,False,0.596,0.658,0,-7.346,1,0.036,0.0504,0.0,0.127,0.176,100.012,229478,4
307,cardigan,Taylor Swift,89,2020,False,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4
308,Kiss Me,Sixpence None The Richer,84,1997,False,0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,208680,4
309,Heart in the City (feat. Jackson Breit),Swilson,31,2016,False,0.808,0.82,8,-7.05,1,0.24,0.0843,0.0,0.108,0.424,140.074,123436,4
310,Sunshine (My Girl),Wuki,73,2023,False,0.871,0.765,0,-4.602,1,0.116,0.00742,0.000196,0.0953,0.596,128.087,131250,4
311,Riptide,TWOPILOTS,73,2022,False,0.729,0.836,8,-4.312,1,0.0462,0.156,3.27e-05,0.336,0.288,113.998,154731,4
312,One More Shot,Swilson,35,2024,False,0.689,0.527,8,-7.778,1,0.0264,0.394,0.0,0.17,0.333,95.996,221388,4
313,Sweet Home Alabama,JW,40,2024,False,0.681,0.75,0,-10.223,1,0.0669,0.0218,0.000109,0.141,0.565,120.951,135868,4
314,Wonderwall,JW,29,2024,False,0.689,0.716,0,-8.722,1,0.0569,0.144,5.8e-06,0.0933,0.327,123.946,176129,4
315,Country Girl (Shake It For Me),Luke Bryan,5,2011,False,0.645,0.904,2,-4.532,1,0.0462,0.0293,0.0,0.0834,0.671,105.97,225560,4
316,21 Questions,50 Cent,74,2003,True,0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,224427,4
317,The Anthem,Pitbull,49,2012,True,0.793,0.781,10,-4.277,0,0.186,0.00459,1.68e-06,0.0846,0.883,123.996,245055,4
318,Without You (feat. Sandro Cavazza),Avicii,80,2017,True,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,181673,4
319,Butterfly,Crazy Town,73,1999,False,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,216733,4
320,Stronger,Kanye West,83,2007,True,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,311867,4
321,Holy (feat. Chance The Rapper),Justin Bieber,70,2020,False,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,212093,4
322,Hot N Cold,Katy Perry,62,2008,False,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,4
323,Boyfriend,Justin Bieber,77,2012,False,0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976,171333,4
324,Only Girl (In The World),Rihanna,53,2010,False,0.788,0.71,11,-4.24,0,0.0426,0.113,1.22e-05,0.0638,0.632,125.919,235493,4
325,Feels Right (I Love It),Flo Rida,66,2024,False,0.631,0.897,1,-3.038,0,0.0678,0.00218,4.53e-06,0.564,0.855,121.066,147190,4
326,I Kissed A Girl,Katy Perry,72,2008,False,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,179640,4
327,Only Girl (In The World),Rihanna,58,2010,False,0.786,0.716,11,-4.253,0,0.0409,0.102,1.72e-05,0.0557,0.595,125.921,235520,4
328,Lose Control,MEDUZA,73,2019,False,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,168387,4
329,Domino,Jessie J,70,2011,False,0.757,0.547,7,-4.573,1,0.0355,0.0115,0.0,0.0445,0.793,126.977,231693,4
330,X,Nicky Jam,76,2019,False,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,172854,4
331,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,83,2017,False,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,247160,4
332,We Are Never Ever Getting Back Together,Taylor Swift,74,2012,False,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.121,0.75,85.984,193147,4
333,22,Taylor Swift,69,2012,False,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,232120,4
334,Bad Romance,Lady Gaga,84,2009,True,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,4
335,Die Young,Kesha,81,2012,False,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,4
336,Beauty And A Beat,Justin Bieber,78,2012,False,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,227987,4
337,Lights - Single Version,Ellie Goulding,64,2010,False,0.683,0.789,8,-6.132,0,0.0353,0.0283,0.0492,0.112,0.809,120.013,211800,4
338,Part Of Me,Katy Perry,74,2012,False,0.667,0.922,5,-4.645,1,0.0353,0.000354,0.0,0.0867,0.761,130.01,216160,4
339,Classic,MKTO,84,2012,False,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427,4
340,Feel This Moment (feat. Christina Aguilera),Pitbull,81,2012,False,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,229507,4
341,Applause,Lady Gaga,79,2013,False,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945,212333,4
342,Pompeii,Bastille,74,2013,False,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,214148,4
343,Safe And Sound,Capital Cities,85,2013,False,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,192790,5
344,Born This Way,Lady Gaga,69,2011,False,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907,260253,4
345,OMG (feat. will.i.am),USHER,73,2010,False,0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,269493,4
346,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,6,2010,False,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,202627,4
347,Turn Up the Music,Chris Brown,64,2012,False,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,227973,4
348,Sweet Nothing (feat. Florence Welch),Calvin Harris,75,2012,False,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560,4
349,She Wolf (Falling to Pieces) [feat. Sia],David Guetta,51,2011,False,0.491,0.857,7,-2.634,1,0.0656,0.0834,7.57e-06,0.344,0.395,129.971,222500,4
350,Let's Go (feat. Ne-Yo) - Radio Edit,Calvin Harris,18,2017,False,0.673,0.913,4,-2.559,0,0.0588,0.00642,0.000257,0.312,0.707,128.004,224733,4
351,Titanium (feat. Sia),David Guetta,72,2011,False,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,245040,4
352,On The Floor - Radio Edit,Jennifer Lopez,76,2011,False,0.758,0.686,11,-6.346,1,0.0792,0.0848,0.00127,0.142,0.444,130.007,230907,4
353,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,81,2012,False,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,4
354,Don't Wanna Go Home,Jason Derulo,65,2011,False,0.671,0.808,2,-4.861,0,0.0652,0.02,0.0,0.134,0.637,121.956,206080,4
355,I Wanna Go,Britney Spears,68,2011,False,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,210267,4
356,Till the World Ends,Britney Spears,66,2011,False,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951,237947,4
357,Judas,Lady Gaga,71,2011,False,0.661,0.937,10,-3.83,0,0.0744,0.000967,1.59e-05,0.355,0.535,131.001,249067,4
358,Disturbia,Rihanna,80,2008,False,0.707,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921,238627,4
359,Don't Stop the Party (feat. TJR),Pitbull,68,2012,False,0.722,0.958,4,-3.617,1,0.0912,0.00726,0.0,0.375,0.952,127.008,206120,4
360,Hey Baby (Drop It to the Floor) (feat. T-Pain),Pitbull,78,2011,False,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024,234453,4
361,Take Me to Church,Hozier,80,2014,False,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241693,4
362,Blank Space,Taylor Swift,56,2014,False,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,231827,4
363,I Know You Want Me (Calle Ocho),Pitbull,69,2009,False,0.82,0.731,9,-6.02,1,0.159,0.0133,1.94e-05,0.131,0.793,127.076,237120,4
364,Shape of You,Ed Sheeran,87,2017,False,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4
365,No Lie,Sean Paul,84,2018,False,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,221176,4
366,Single Ladies (Put a Ring on It),Beyoncé,69,2008,False,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437,193213,4
367,Miss Independent,Ne-Yo,78,2008,False,0.673,0.683,1,-5.693,1,0.115,0.522,0.0,0.235,0.713,171.86,232000,4
368,PILLOWTALK,ZAYN,80,2016,True,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,202747,4
369,Into You,Ariana Grande,5,2016,False,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,244453,4
370,Danza Kuduro,Don Omar,83,2010,False,0.4,0.915,0,-4.89,1,0.28,0.0846,0.0,0.0503,0.878,88.917,198773,3
